# SNAP pixel extraction export table																																																																												
#																																																																												
# Window size: 1																																																																												
# Created on:	04.08.2021 14:38																																																																											
																																																																												
# Wavelength:	 	 	 	 	 	 	 	 	443	490	560	665	705	740	783	842	865	945	1610	2190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ProdID	CoordID	Name	Latitude	Longitude	PixelX	PixelY	Date(yyyy-MM-dd)	Class	B1	B2	B3	B4	B5	B6	B7	B8	B8A	B9	B11	B12	quality_aot	quality_wvp	quality_cloud_confidence	quality_snow_confidence	quality_scene_classification	view_zenith_mean	view_azimuth_mean	sun_zenith	sun_azimuth	view_zenith_B1	view_azimuth_B1	view_zenith_B2	view_azimuth_B2	view_zenith_B3	view_azimuth_B3	view_zenith_B4	view_azimuth_B4	view_zenith_B5	view_azimuth_B5	view_zenith_B6	view_azimuth_B6	view_zenith_B7	view_azimuth_B7	view_zenith_B8	view_azimuth_B8	view_zenith_B8A	view_azimuth_B8A	view_zenith_B9	view_azimuth_B9	view_zenith_B10	view_azimuth_B10	view_zenith_B11	view_azimuth_B11	view_zenith_B12	view_azimuth_B12	scl_nodata	scl_saturated_defective	scl_dark_feature_shadow	scl_cloud_shadow	scl_vegetation	scl_not_vegetated	scl_water	scl_unclassified	scl_cloud_medium_proba	scl_cloud_high_proba	scl_thin_cirrus	scl_snow_ice	agri	bare	cloud	forest	rocks	snow	water	water_2	pins
6	14	pin_14	45.474662	10.873444	3248.5	3112.5	27.06.2021	River	0.0748	0.094899997	0.113200001	0.101999998	0.0955	0.052999999	0.052299999	0.050799999	0.045699999	0.159799993	0.0438	0.0363	0.228	2.256000042	4		7	5.536095619	92.77879333	25.45809937	145.5399933	5.646080017	87.59369659	5.420919895	100.4100037	5.44742012	97.44210052	5.484809875	94.72450256	5.510039806	93.27330017	5.539279938	91.81199646	5.57174015	90.37999725	5.432320118	98.9265976	5.607950211	88.95310211	5.690199852	86.165802	5.471049786	95.61959839	5.532949924	92.11250305	5.614490032	88.71099854	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	15	pin_15	45.472826	10.878219	3274.5	3122.5	27.06.2021	River	0.064599998	0.097599998	0.114699997	0.104800001	0.0977	0.064800002	0.065899998	0.060400002	0.053599998	0.124899998	0.046100002	0.037799999	0.226999998	2.256000042	4		6	5.536095619	92.77879333	25.45809937	145.5399933	5.646080017	87.59369659	5.420919895	100.4100037	5.44742012	97.44210052	5.484809875	94.72450256	5.510039806	93.27330017	5.539279938	91.81199646	5.57174015	90.37999725	5.432320118	98.9265976	5.607950211	88.95310211	5.690199852	86.165802	5.471049786	95.61959839	5.532949924	92.11250305	5.614490032	88.71099854	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	16	pin_16	45.473928	10.885014	3311.5	3116.5	27.06.2021	River	0.0572	0.0898	0.105300002	0.093400002	0.088299997	0.058600001	0.061900001	0.056600001	0.056499999	0.172700003	0.0429	0.031199999	0.228	2.256000042	3		7	5.536095619	92.77879333	25.45809937	145.5399933	5.646080017	87.59369659	5.420919895	100.4100037	5.44742012	97.44210052	5.484809875	94.72450256	5.510039806	93.27330017	5.539279938	91.81199646	5.57174015	90.37999725	5.432320118	98.9265976	5.607950211	88.95310211	5.690199852	86.165802	5.471049786	95.61959839	5.532949924	92.11250305	5.614490032	88.71099854	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	17	pin_17	45.477417	10.897318	3378.5	3097.5	27.06.2021	River	0.069799997	0.092600003	0.109200001	0.094300002	0.087499999	0.059700001	0.064499997	0.0581	0.052000001	0.140100002	0.032200001	0.0177	0.228	2.256000042	1		6	5.536095619	92.77879333	25.45809937	145.5399933	5.646080017	87.59369659	5.420919895	100.4100037	5.44742012	97.44210052	5.484809875	94.72450256	5.510039806	93.27330017	5.539279938	91.81199646	5.57174015	90.37999725	5.432320118	98.9265976	5.607950211	88.95310211	5.690199852	86.165802	5.471049786	95.61959839	5.532949924	92.11250305	5.614490032	88.71099854	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	18	pin_18	45.473928	10.90246	3406.5	3116.5	27.06.2021	River	0.069899999	0.105400003	0.127900004	0.113300003	0.107199997	0.064599998	0.067900002	0.065700002	0.063900001	0.157199994	0.056200001	0.041099999	0.228	2.256000042	7		7	5.536095619	92.77879333	25.45809937	145.5399933	5.646080017	87.59369659	5.420919895	100.4100037	5.44742012	97.44210052	5.484809875	94.72450256	5.510039806	93.27330017	5.539279938	91.81199646	5.57174015	90.37999725	5.432320118	98.9265976	5.607950211	88.95310211	5.690199852	86.165802	5.471049786	95.61959839	5.532949924	92.11250305	5.614490032	88.71099854	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	19	pin_19	45.476131	10.921192	3508.5	3104.5	27.06.2021	River	0.066299997	0.100400001	0.118799999	0.107699998	0.098999999	0.063500002	0.067100003	0.057700001	0.0416	0.188099995	0.0405	0.032000002	0.228	2.256000042	3		6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	20	pin_20	45.475764	10.947454	3651.5	3106.5	27.06.2021	River	0.062799998	0.086800002	0.102600001	0.092	0.081200004	0.039799999	0.044599999	0.0403	0.029999999	0.0832	0.029899999	0.023700001	0.228	2.256000042	1		6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	21	pin_21	45.47503	10.948556	3657.5	3110.5	27.06.2021	River	0.0678	0.089299999	0.105800003	0.093800001	0.082099997	0.048700001	0.048999999	0.0405	0.034299999	0.086000003	0.028200001	0.025599999	0.228	2.256000042			7	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	22	pin_22	45.472275	10.94929	3661.5	3125.5	27.06.2021	River	0.0612	0.089400001	0.1096	0.095899999	0.089299999	0.043000001	0.0491	0.036699999	0.0385	0.0867	0.0283	0.0217	0.228	2.256000042			7	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
6	23	pin_23	45.46952	10.948005	3654.5	3140.5	27.06.2021	River	0.064499997	0.087499999	0.105499998	0.093000002	0.083800003	0.0436	0.0539	0.037500001	0.0383	0.099699996	0.0264	0.021600001	0.228	2.256000042			6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	24	pin_24	45.467316	10.944699	3636.5	3152.5	27.06.2021	River	0.064199999	0.091700003	0.108400002	0.094599999	0.088	0.046599999	0.0535	0.043200001	0.035500001	0.105999999	0.027799999	0.023	0.228	2.256000042			6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	25	pin_25	45.466398	10.942128	3622.5	3157.5	27.06.2021	River	0.066200003	0.0942	0.112499997	0.097999997	0.086199999	0.043699998	0.046	0.0429	0.032499999	0.076200001	0.029899999	0.0228	0.228	1.363000035	1		5	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	26	pin_26	45.464745	10.940659	3614.5	3166.5	27.06.2021	River	0.056499999	0.090499997	0.107699998	0.093400002	0.085000001	0.040199999	0.0493	0.037300002	0.0407	0.184100002	0.0239	0.02	0.228	2.256000042			6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	27	pin_27	45.462542	10.940843	3615.5	3178.5	27.06.2021	River	0.067199998	0.0898	0.108199999	0.093900003	0.081600003	0.0403	0.044599999	0.039000001	0.031800002	0.1479	0.0244	0.0207	0.228	2.256000042			6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	28	pin_28	45.460889	10.942679	3625.5	3187.5	27.06.2021	River	0.068700001	0.0911	0.1096	0.0942	0.083899997	0.040399998	0.043900002	0.035100002	0.0265	0.087499999	0.0266	0.0222	0.228	2.256000042			6	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	29	pin_29	45.459052	10.95278	3680.5	3197.5	27.06.2021	River	0.076899998	0.099200003	0.119900003	0.106899999	0.095799997	0.053599998	0.055799998	0.048300002	0.048599999	0.058200002	0.0407	0.033300001	0.228	1.220000029	4		5	5.151735306	92.05365753	25.4321003	145.6609955	5.26899004	86.50530243	5.029089928	100.2460022	5.057189941	97.05090332	5.097000122	94.13069916	5.123899937	92.57420349	5.155109882	91.00810242	5.189740181	89.47699738	5.041150093	98.64859772	5.228360176	87.95339966	5.316009998	84.98690033	5.082330227	95.09159851	5.148349762	91.33000183	5.235340118	87.69480133	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
6	30	pin_30	45.450053	10.982163	3840.5	3246.5	27.06.2021	River	0.066500001	0.089900002	0.107100002	0.095600002	0.082800001	0.046799999	0.0392	0.039700001	0.023800001	0.078000002	0.025699999	0.026699999	0.228	2.256000042			6	5.062964916	91.85974884	25.39430046	145.6109924	5.182089806	86.22029877	4.938389778	100.1940002	4.966909885	96.94059753	5.007349968	93.96959686	5.03467989	92.38639832	5.066390038	90.79419708	5.101560116	89.23840332	4.950630188	98.56700134	5.140810013	87.69080353	5.229849815	84.6792984	4.992450237	94.9469986	5.059529781	91.12090302	5.147900105	87.42819977	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	1	pin_1	45.992732	10.451054	948.5	291.5	27.06.2021	Snow	0.718500018	0.773500025	0.818799973	0.840200007	0.877399981	0.832700014	0.789099991	0.756299973	0.73089999	0.698499978	0.0634	0.054099999	0.155000001	1.279999971		23	11	9.237514496	96.2988739	26.05500031	145.2440033	9.310020447	93.12380219	9.159379959	100.9110031	9.17868042	99.13569641	9.204219818	97.50150299	9.22107029	96.62020111	9.240380287	95.73079681	9.261679649	94.85230255	9.167920113	100.0250015	9.285320282	93.97059631	9.338700294	92.22640228	9.194669724	98.04720306	9.236100197	95.91919708	9.289540291	93.82160187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	2	pin_2	45.992732	10.45234	955.5	291.5	27.06.2021	Snow	0.729499996	0.800599992	0.842199981	0.861599982	0.891499996	0.853900015	0.811999977	0.772899985	0.761900008	0.707700014	0.059500001	0.058699999	0.153999999	1.271999955		37	11	9.237514496	96.2988739	26.05500031	145.2440033	9.310020447	93.12380219	9.159379959	100.9110031	9.17868042	99.13569641	9.204219818	97.50150299	9.22107029	96.62020111	9.240380287	95.73079681	9.261679649	94.85230255	9.167920113	100.0250015	9.285320282	93.97059631	9.338700294	92.22640228	9.194669724	98.04720306	9.236100197	95.91919708	9.289540291	93.82160187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	3	pin_3	45.999527	10.455829	974.5	254.5	27.06.2021	Snow	0.690599978	0.770699978	0.822000027	0.850600004	0.894599974	0.855700016	0.797500014	0.747900009	0.74849999	0.698800027	0.048300002	0.045200001	0.148000002	1.29400003			11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	4	pin_4	46.002098	10.455829	974.5	240.5	27.06.2021	Snow	0.772400022	0.921400011	0.964999974	0.987600029	1.007400036	0.962300003	0.914300025	0.881600022	0.848399997	0.787	0.069499999	0.060600001	0.149000004	1.417999983		24	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	5	pin_5	45.965369	10.445545	918.5	440.5	27.06.2021	Snow	0.727199972	0.744499981	0.790499985	0.819899976	0.85769999	0.8222	0.797699988	0.748700023	0.740800023	0.710699975	0.074500002	0.0601	0.149000004	1.26699996		13	11	9.237514496	96.2988739	26.05500031	145.2440033	9.310020447	93.12380219	9.159379959	100.9110031	9.17868042	99.13569641	9.204219818	97.50150299	9.22107029	96.62020111	9.240380287	95.73079681	9.261679649	94.85230255	9.167920113	100.0250015	9.285320282	93.97059631	9.338700294	92.22640228	9.194669724	98.04720306	9.236100197	95.91919708	9.289540291	93.82160187	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	6	pin_6	45.966838	10.4584	988.5	432.5	27.06.2021	Snow	0.711700022	0.770699978	0.826200008	0.858399987	0.919700027	0.860300004	0.801599979	0.74970001	0.74000001	0.975399971	0.0462	0.042800002	0.144999996	2.256000042			7	9.237514496	96.2988739	26.05500031	145.2440033	9.310020447	93.12380219	9.159379959	100.9110031	9.17868042	99.13569641	9.204219818	97.50150299	9.22107029	96.62020111	9.240380287	95.73079681	9.261679649	94.85230255	9.167920113	100.0250015	9.285320282	93.97059631	9.338700294	92.22640228	9.194669724	98.04720306	9.236100197	95.91919708	9.289540291	93.82160187	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
7	7	pin_7	46.023585	10.473276	1069.5	123.5	27.06.2021	Snow	0.745800018	0.788600028	0.844200015	0.875999987	0.915499985	0.8671	0.822000027	0.779900014	0.753700018	0.722000003	0.037099998	0.033	0.141000003	1.190999985		7	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	8	pin_8	46.023769	10.479336	1102.5	122.5	27.06.2021	Snow	0.742399991	0.789099991	0.849799991	0.878799975	0.901899993	0.8574	0.819400012	0.780600011	0.763700008	0.738499999	0.033	0.0297	0.141000003	1.152999997		4	5	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	9	pin_9	46.027442	10.478602	1098.5	102.5	27.06.2021	Snow	0.762199998	0.809400022	0.879999995	0.920400023	0.952300012	0.900200009	0.854300022	0.809300005	0.789200008	0.755800009	0.0341	0.030400001	0.143999994	1.27699995			5	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	10	pin_10	46.027625	10.474745	1077.5	101.5	27.06.2021	Snow	0.721800029	0.758300006	0.824899971	0.852999985	0.884000003	0.84829998	0.795899987	0.755299985	0.742799997	0.725199997	0.041200001	0.039500002	0.144999996	1.251000047			5	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
7	11	pin_11	46.027442	10.455646	973.5	102.5	27.06.2021	Snow	0.689800024	0.783900023	0.830200016	0.859799981	0.882499993	0.839999974	0.801699996	0.760800004	0.739300013	0.692300022	0.045000002	0.041000001	0.143000007	1.274000049		13	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	12	pin_12	46.029462	10.457482	983.5	91.5	27.06.2021	Snow	0.677299976	0.760200024	0.82069999	0.850000024	0.905300021	0.82950002	0.800199986	0.748600006	0.718500018	0.953400016	0.0469	0.041299999	0.145999998	2.256000042		1	7	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
7	13	pin_13	46.027625	10.457298	982.5	101.5	27.06.2021	Snow	0.716000021	0.820500016	0.864600003	0.886200011	0.91109997	0.860099971	0.828400016	0.789399981	0.76849997	0.709299982	0.042300001	0.0392	0.143999994	1.251999974		29	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	14	pin_14	46.028543	10.461155	1003.5	96.5	27.06.2021	Snow	0.779299974	0.896799982	0.964399993	0.994000018	1.04279995	0.969900012	0.937699974	0.876600027	0.852400005	0.791800022	0.0469	0.041999999	0.143999994	1.414999962			11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	15	pin_15	46.028727	10.448483	934.5	95.5	27.06.2021	Snow	0.71390003	0.825500011	0.888800025	0.928600013	0.963400006	0.910399973	0.879800022	0.844900012	0.817900002	0.717000008	0.0436	0.042399999	0.143000007	1.402999997			11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	16	pin_16	46.026523	10.447749	930.5	107.5	27.06.2021	Snow	0.73210001	0.810000002	0.862600029	0.892400026	0.912899971	0.878700018	0.847599983	0.779799998	0.795899987	0.736599982	0.048700001	0.0436	0.140000001	1.312000036		19	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	17	pin_17	46.028176	10.445912	920.5	98.5	27.06.2021	Snow	0.663800001	0.759599984	0.799399972	0.825399995	0.865199983	0.847299993	0.791599989	0.752399981	0.76730001	0.702199996	0.093699999	0.086199999	0.143999994	1.320000052		36	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	18	pin_18	46.015688	10.434342	857.5	166.5	27.06.2021	Snow	0.801900029	1.182199955	1.236999989	1.256600022	1.257400036	1.178799987	1.08949995	1.067199945	1.010800004	0.844200015	0.076899998	0.071699999	0.150000006	1.682999969		8	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
7	19	pin_19	46.028176	10.440219	889.5	98.5	27.06.2021	Snow	0.696200013	0.85619998	0.905399978	0.930000007	0.958800018	0.915899992	0.871699989	0.829900026	0.8046	0.717000008	0.088299997	0.0858	0.148000002	1.496000051		13	11	9.325242996	96.34522247	26.09269905	145.2929993	9.397379875	93.19909668	9.24750042	100.9160004	9.266719818	99.15670013	9.29211998	97.53730011	9.30891037	96.66410065	9.328100204	95.78199768	9.34924984	94.91139984	9.256019592	100.0370026	9.372719765	94.03790283	9.425860405	92.30919647	9.282819748	98.07820129	9.323849678	95.96880341	9.37691021	93.89029694	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
